,name,categories,display_phone,image_url,price,rating,review_count,latitude,longitude,is_closed
624,Starbucks,coffee,(425) 644-7824,https://s3-media4.fl.yelpcdn.com/bphoto/ap-rFP81L_5jtQDbphde2w/o.jpg,$,3.5,33,47.62804439999999,-122.14294509999999,False
625,Starbucks,coffee,(206) 298-3390,https://s3-media2.fl.yelpcdn.com/bphoto/93TMY4Y8R9sbKvZFdFh0vQ/o.jpg,$$,3.5,33,47.639829999999996,-122.39991,False
626,Newsroom Mill Creek,coffee,(425) 361-1949,https://s3-media1.fl.yelpcdn.com/bphoto/fz40ecB-hO77Mj8i3NPw-w/o.jpg,$$,4.0,33,47.84917,-122.22171000000002,False
628,Majestic Mountain Coffee Roasters,coffee,(360) 297-7817,https://s3-media1.fl.yelpcdn.com/bphoto/jITtgLXoHMHg2iwg4h5bGQ/o.jpg,$,3.0,33,47.7974393964,-122.49730981889999,False
629,Starbucks,coffee,(206) 556-6354,https://s3-media3.fl.yelpcdn.com/bphoto/P2I3dYcniRzdx6OQfF728A/o.jpg,$,3.0,33,47.47012329100001,-122.34629821780001,False
630,Cypress Coffee,coffee,(425) 202-7242,https://s3-media1.fl.yelpcdn.com/bphoto/xp0luSrW_w1y_yAs6EaJyw/o.jpg,$$,4.5,33,47.69445,-122.04218999999999,False
631,Starbucks,coffee,(206) 379-3734,https://s3-media4.fl.yelpcdn.com/bphoto/dKp8afGPVvrXpdIWTXvq9Q/o.jpg,$$,3.0,33,47.75242,-122.28025,False
632,McDonald's,coffee,(425) 337-0470,https://s3-media2.fl.yelpcdn.com/bphoto/rV-R_2OAj-XaLFUpihTb_A/o.jpg,$,2.5,33,47.877835100000006,-122.1870706,False
633,Darci's Dinky Donuts,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/ZnR_1oLfqiOLpKNJhbJhTQ/o.jpg,$,4.5,32,47.858358100000004,-121.970528,False
635,Wide Eye Coffee,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/vNndG09hAqiFvI83du1evg/o.jpg,$,5.0,32,47.4233872,-122.248522,False
636,Vashon Thriftway,coffee,(206) 463-2100,https://s3-media1.fl.yelpcdn.com/bphoto/Ru8JIDT918zhTHP1YVuhqg/o.jpg,$$,4.0,32,47.44798668600001,-122.45931767040001,False
637,McDonald's,coffee,(425) 641-0464,https://s3-media4.fl.yelpcdn.com/bphoto/_hZZ7bIN6--5JdutQVfEIA/o.jpg,$,2.5,32,47.573137510900004,-122.1689017358,False
640,Starbucks,coffee,(206) 523-1718,https://s3-media2.fl.yelpcdn.com/bphoto/qmAK_XmQ075GbQhQQwBKKw/o.jpg,$,4.0,32,47.661570000000005,-122.299524,False
642,Caffe D'arte,coffee,(206) 432-9068,https://s3-media2.fl.yelpcdn.com/bphoto/vzA_TvwcPayRGPKfc0n3Yg/o.jpg,$,4.0,31,47.6016454484,-122.33432840559999,False
643,Cups Espresso,coffee,(206) 317-6462,https://s3-media4.fl.yelpcdn.com/bphoto/NIonYG4DE7KWJAGgbAjSxw/o.jpg,$,4.5,31,47.62402,-122.52053000000001,False
645,Cascade Coffee Works,coffee,(206) 340-8867,https://s3-media3.fl.yelpcdn.com/bphoto/ofjjElPfUY0xRvBDw5oHcA/o.jpg,$$,4.5,31,47.620995934300005,-122.33468054069999,False
652,Sorrento's Coffee,coffee,(425) 228-2951,https://s3-media2.fl.yelpcdn.com/bphoto/4srPNEh8al9ZqwSyOO0V8Q/o.jpg,$,4.5,30,47.488270970200006,-122.1481597223,False
654,Diva Espresso,coffee,(425) 219-4959,https://s3-media3.fl.yelpcdn.com/bphoto/6Hrpg0Rpx46Nz-YV7GvtZQ/o.jpg,$$,4.0,30,47.76017,-122.24991999999999,False
656,McDonald's,coffee,(425) 226-6616,https://s3-media3.fl.yelpcdn.com/bphoto/FU1jfz_4e6zN-LuYnTIXig/o.jpg,$,2.0,30,47.446246980699996,-122.1981119673,False
660,McDonald's,coffee,(425) 836-4509,https://s3-media4.fl.yelpcdn.com/bphoto/vVPa5CE0DlZtZIfGXn6qhw/o.jpg,$,2.0,30,47.699982070299995,-122.02531997930001,False
661,Starbucks,coffee,(425) 562-7041,https://s3-media1.fl.yelpcdn.com/bphoto/UrqeP5YBu6nu2Tf7XF30Fg/o.jpg,$,3.0,30,47.577290000000005,-122.16843999999999,False
662,McDonald's,coffee,(253) 851-4993,https://s3-media3.fl.yelpcdn.com/bphoto/Lr6dDMQB-7JRsK-DjkjoBQ/o.jpg,$,2.5,30,47.359194394700005,-122.605702579,False
663,Filbert Road Espresso,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/qOg32UPBwseEXQw8M-nVPA/o.jpg,$,3.5,30,47.824068179099996,-122.2375315507,False
664,Starbucks,coffee,(360) 373-0416,https://s3-media2.fl.yelpcdn.com/bphoto/USCxvHCG4M82NVbEJlCO7w/o.jpg,$,3.0,29,47.568187190500005,-122.66720294950001,False
666,Gourmet Latte,coffee,(425) 408-0352,https://s3-media1.fl.yelpcdn.com/bphoto/KAkBzhnj7vlonD2FVNrEWw/o.jpg,$$,4.0,29,47.79166,-122.23343999999999,False
667,Starbucks,coffee,(360) 874-2360,https://s3-media4.fl.yelpcdn.com/bphoto/kdFQX8lLyxftNX818JW5-w/o.jpg,$$,3.5,29,47.519340500000006,-122.626915,False
670,Starbucks,coffee,(206) 548-9507,https://s3-media3.fl.yelpcdn.com/bphoto/RMz6z7LIZm7vtIVTkVEyHQ/o.jpg,$,3.0,29,47.661484808999994,-122.3330891926,False
671,Starbucks,coffee,(425) 485-1255,https://s3-media4.fl.yelpcdn.com/bphoto/TKIA9tFp5uP5zypiT7bFPQ/o.jpg,$$,4.0,29,47.8092546751,-122.20577417540001,False
672,Starbucks,coffee,(360) 698-7818,https://s3-media3.fl.yelpcdn.com/bphoto/6DWFw6ytO_OX23-8eyljxA/o.jpg,$$,3.0,28,47.6265683608,-122.62849683200001,False
673,Starbucks,coffee,(425) 251-3267,https://s3-media4.fl.yelpcdn.com/bphoto/mFkLajz3lmIJ3gYfGc1tgQ/o.jpg,$$,3.0,28,47.4410448968,-122.2444760799,False
674,Starbucks,coffee,(206) 625-5177,https://s3-media1.fl.yelpcdn.com/bphoto/fo88WNcoPQwA6uWe1ryyMQ/o.jpg,$,2.5,28,47.609564,-122.33791200000002,False
676,Discovery Espresso & Juice,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/EpJwMN5H6D8kZgJb2z88yA/o.jpg,$,4.5,28,47.65988,-122.39776,False
677,Starbucks,coffee,(206) 366-2707,https://s3-media2.fl.yelpcdn.com/bphoto/Ym67dmDd75fKspAX4Avx9A/o.jpg,$,3.0,28,47.7336654663,-122.31309509280001,False
679,Starbucks,coffee,(253) 854-3202,https://s3-media3.fl.yelpcdn.com/bphoto/YXhnrVsn5VBadDmrFIpUEQ/o.jpg,$$,2.5,28,47.37278,-122.20455,False
680,McDonald's,coffee,(206) 725-0302,https://s3-media2.fl.yelpcdn.com/bphoto/U5VgyN0SmP6OpYKWf_lxJg/o.jpg,$,2.0,28,47.5455707263,-122.2860261006,False
682,McDonald's,coffee,(360) 794-4200,https://s3-media1.fl.yelpcdn.com/bphoto/gkSZXUN1bo_9_4bM2k3EkQ/o.jpg,$,2.0,28,47.8591593317,-121.96809581950001,False
683,McDonald's,coffee,(425) 271-3031,https://s3-media2.fl.yelpcdn.com/bphoto/YerovwH9-tOJAeyv_M1BuA/o.jpg,$,2.0,28,47.47117,-122.21265,False
684,Electric Cloud Coffee,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/OkzRlsaMMyD7fqI3i9tl-A/o.jpg,$,4.5,27,47.6453566,-122.3497503,False
685,Starbucks,coffee,(206) 783-0322,https://s3-media4.fl.yelpcdn.com/bphoto/ZdJ_mNzBg8oTHjhcuKgoTw/o.jpg,$,3.5,27,47.666934000000005,-122.376842,False
687,McDonald's,coffee,(425) 787-5388,https://s3-media2.fl.yelpcdn.com/bphoto/ybIOUrKsHv9LlyF8gbGHsQ/o.jpg,$,1.5,27,47.8395431624,-122.2982999682,False
688,Starbucks,coffee,(253) 850-5810,https://s3-media1.fl.yelpcdn.com/bphoto/FlPEHHKGoTmDHb3nevTD_Q/o.jpg,$,2.5,27,47.380817,-122.25302099999999,False
691,The Rustic Cabin Coffee,coffee,(425) 318-6009,https://s3-media3.fl.yelpcdn.com/bphoto/4oqXawC2KUqXGf_6EEEUxw/o.jpg,$,4.5,27,47.7420512876,-121.98614873129999,False
692,Starbucks,coffee,(206) 526-7230,https://s3-media1.fl.yelpcdn.com/bphoto/SyoIJ0ANS2fywGr-x57_gQ/o.jpg,$$,3.5,27,47.675649926800006,-122.3164640244,False
694,Starbucks,coffee,(425) 207-0067,https://s3-media2.fl.yelpcdn.com/bphoto/voOZgDKaHC4lA8TpxhtPig/o.jpg,$,2.5,27,47.49621,-122.19989,False
695,Gourmet Latté,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/pfNvKyaOBh9Tmw6hmFcUzg/o.jpg,$,4.0,27,47.624185499999996,-122.36475759999999,False
697,Starbucks,coffee,(206) 533-9520,https://s3-media2.fl.yelpcdn.com/bphoto/mEPSfHf-lwvk9YV14CUSzA/o.jpg,$$,3.5,27,47.775659999999995,-122.3464,False
698,Kiki Cafe & Teahouse,coffee,(206) 823-3688,https://s3-media1.fl.yelpcdn.com/bphoto/Eekf3Te-l4U2k1ZjvqVcqQ/o.jpg,$,3.5,27,47.6635,-122.31608999999999,False
699,Starbucks,coffee,(206) 542-9608,https://s3-media4.fl.yelpcdn.com/bphoto/pxM3PbRnECOb-n0uTVFoUg/o.jpg,$$,3.5,27,47.777013656499996,-122.34378453139999,False
700,McDonald's,coffee,(206) 783-7736,https://s3-media1.fl.yelpcdn.com/bphoto/1WT-1EVEY-eXjhSGgExIHQ/o.jpg,$,2.0,26,47.6950699963,-122.37448290809999,False
702,Best Friend Espresso,coffee,(425) 482-1174,https://s3-media2.fl.yelpcdn.com/bphoto/utmTFy5QQq5yBBY9W_-gYg/o.jpg,$$,2.5,26,47.757540000000006,-122.24238999999999,False
703,Shack Coffeehouse,coffee,(206) 938-5665,https://s3-media2.fl.yelpcdn.com/bphoto/J_0bL72ya4dNbQYWBdtFDQ/o.jpg,$,4.0,26,47.5704199,-122.37092439999999,False
704,Starbucks,coffee,(206) 870-9311,https://s3-media3.fl.yelpcdn.com/bphoto/y4aeslXEzeP80n8I1-z5jQ/o.jpg,$,3.5,26,47.392341263,-122.29538646600001,False
705,Beauty and the Beans,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/rP_m4Vdrq3nAK_ShseKOjQ/o.jpg,$$,3.5,26,47.371660999999996,-122.123269,False
706,Starbucks,coffee,(360) 662-0182,https://s3-media2.fl.yelpcdn.com/bphoto/jGH9k0bwMBJV7tBz8zz54w/o.jpg,$$,3.0,26,47.651053646099996,-122.6930337689,False
707,Gourmet Latté,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/J_6CjPih-y1cRszHx3a2wg/o.jpg,$,4.0,26,47.6939865,-122.3753433,False
708,Cafe Red,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/I5qH07qBE3lZtCC7lIGJhg/o.jpg,$,5.0,26,47.5375372,-122.2809611,False
709,Starbucks,coffee,(425) 747-9599,https://s3-media3.fl.yelpcdn.com/bphoto/aiU0wx7P8ALpURTmMlk9BA/o.jpg,$,3.0,26,47.5382447462,-122.1664818004,False
712,Sammamish Point Espresso,coffee,(425) 869-5873,https://s3-media3.fl.yelpcdn.com/bphoto/o757CQS2rf8N2BqPbKam0g/o.jpg,$,4.5,26,47.665059899999996,-122.09952,False
713,McDonald's,coffee,(425) 823-8731,https://s3-media1.fl.yelpcdn.com/bphoto/tmnkxzv121zyHTEgCMq4VQ/o.jpg,$,2.0,26,47.722749229499996,-122.2073891759,False
715,Starbucks,coffee,(360) 373-8105,https://s3-media3.fl.yelpcdn.com/bphoto/jdNQofy03sF19HtiYgHM2A/o.jpg,$$,3.5,26,47.563590000000005,-122.62518999999999,False
716,HUB Coffee,coffee,(206) 781-7786,https://s3-media4.fl.yelpcdn.com/bphoto/k9DjSqa67D8FBpg1jrDz6g/o.jpg,$,4.5,26,47.6455026164,-122.38291019200001,False
717,McDonald's,coffee,(425) 670-8467,https://s3-media3.fl.yelpcdn.com/bphoto/YLffD2gRjM-2s1cihV6X5Q/o.jpg,$,2.0,25,47.8043529191,-122.3290541768,False
718,Starbucks,coffee,(425) 313-1689,https://s3-media2.fl.yelpcdn.com/bphoto/wWd0wunXNhwA_OnPHbKI-w/o.jpg,$$,3.0,25,47.5436963,-122.04884440000001,False
721,McDonald's,coffee,(425) 271-6551,https://s3-media3.fl.yelpcdn.com/bphoto/t8WKVQUxImN6LCbUa5k5Yg/o.jpg,$,2.0,25,47.504227385200004,-122.1597140283,False
722,Banh Mi Bites,coffee,(425) 582-2243,https://s3-media1.fl.yelpcdn.com/bphoto/wgkk2_1NhytyD6PAOFD5nA/o.jpg,$,4.0,25,47.78439,-122.30776000000002,False
723,World Class Cafe,coffee,(206) 441-2967,https://s3-media1.fl.yelpcdn.com/bphoto/vZ-YpgicJ7pIuvLre4SkSg/o.jpg,$,3.5,25,47.6171999,-122.35153999999999,False
725,Monorail Espresso,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/wFDj8w_bG-3NawXCuo2iZg/o.jpg,$,4.0,25,47.6046285676,-122.3309532535,False
726,Highmark Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/ownyZZrBWOL3c_Sbb9TrPA/o.jpg,$,4.5,25,47.840184,-122.123003,False
727,Black Bear Coffee Company,coffee,(425) 264-5081,https://s3-media4.fl.yelpcdn.com/bphoto/WKh6R40fwNyBPdhJmqE66Q/o.jpg,$,4.5,25,47.430713653599994,-122.19668579100001,False
729,Diva Espresso,coffee,(206) 682-2173,https://s3-media3.fl.yelpcdn.com/bphoto/jlQnY29xHEJkBb29zqUIWQ/o.jpg,$$,3.5,24,47.6024971008,-122.32852935790001,False
730,McDonald's,coffee,(206) 324-0834,https://s3-media2.fl.yelpcdn.com/bphoto/h5AK9X_6HKvNwAmVhfr7dw/o.jpg,$,2.5,24,47.5816436,-122.3000341,False
731,Java Jitters,coffee,(425) 787-3440,https://s3-media2.fl.yelpcdn.com/bphoto/79l88N2uAvc4spA_gaH7qQ/o.jpg,$$,4.5,24,47.86152,-122.28541000000001,False
732,Starbucks,coffee,(425) 776-5600,https://s3-media3.fl.yelpcdn.com/bphoto/c3XTeBBYYv-9ERa3PDArow/o.jpg,$$,4.0,24,47.8176727,-122.31790919999999,False
733,Gravity Coffee Maple Valley,coffee,(253) 447-8740,https://s3-media1.fl.yelpcdn.com/bphoto/7hPr0HJIXpSTTuxuNqvSZA/o.jpg,$,3.5,24,47.36217,-122.0229,False
734,Starbucks,coffee,(206) 329-5147,https://s3-media1.fl.yelpcdn.com/bphoto/QkF_Cx3qSin3KFgc63GtZg/o.jpg,$,3.5,24,47.6142126,-122.3211058,False
736,Starbucks,coffee,(425) 452-9425,https://s3-media2.fl.yelpcdn.com/bphoto/SaY8kQ-LHThPSiIGT7b3aA/o.jpg,$,3.0,24,47.6102900396,-122.20044343229999,False
737,Treasures and Teas,coffee,(425) 771-2601,https://s3-media4.fl.yelpcdn.com/bphoto/XunopUFlRbJ3rdY47_RYsg/o.jpg,$$,4.5,24,47.8104541451,-122.37758941950001,False
739,Steamers Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/zpeqVqtWEPT23dy2x-GLpA/o.jpg,$$,4.0,24,47.8982026843,-122.2055673234,False
740,Starbucks,coffee,(425) 702-8096,https://s3-media3.fl.yelpcdn.com/bphoto/3LIAMsOCOnX9RGE9uWTh7A/o.jpg,$,2.5,24,47.70279,-122.09358999999999,False
741,Bay Street Coffee Company,coffee,(360) 479-2532,https://s3-media3.fl.yelpcdn.com/bphoto/T9_JkOEokTrH_iHUQpI8WA/o.jpg,$,4.5,24,47.571923999999996,-122.659594,False
742,The Dutchboy Coffee,coffee,(206) 295-9070,https://s3-media1.fl.yelpcdn.com/bphoto/pDTI4lBTuOHy3CrxUyqdVw/o.jpg,$,5.0,24,47.53349,-122.35471000000001,False
743,McDonald's,coffee,(425) 355-8444,https://s3-media2.fl.yelpcdn.com/bphoto/uFuKKq1nJtTiaOadGzOTHA/o.jpg,$,2.0,24,47.8905096,-122.2844842,False
744,Starbucks,coffee,(425) 451-8102,https://s3-media1.fl.yelpcdn.com/bphoto/1rHJBKS-uCxFjYoVQu0YDw/o.jpg,$$,3.0,24,47.6157304039,-122.20362194239999,False
745,McDonald's,coffee,(206) 682-2083,https://s3-media4.fl.yelpcdn.com/bphoto/AM8Ivian6TJz1qtNxaeOoQ/o.jpg,$,2.5,24,47.5814398985,-122.3295235634,False
746,Oasis Tea Zone,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/UvDbD2ZG0PnbQXMO5aI55A/o.jpg,$,3.5,23,47.61602,-122.18194,False
747,Starbucks,coffee,(206) 440-9305,https://s3-media4.fl.yelpcdn.com/bphoto/F1VNlVQL64c1JXHquVat8A/o.jpg,$$,3.5,23,47.775940000000006,-122.31036999999999,False
748,7-Eleven,coffee,(206) 789-4477,https://s3-media4.fl.yelpcdn.com/bphoto/WrK94fBCkyUiRVZO9hS22A/o.jpg,$,2.0,23,47.6720253012,-122.3539343476,False
749,McDonald's,coffee,(425) 820-9481,https://s3-media1.fl.yelpcdn.com/bphoto/mzWOvJ5Bxj2lzurG7cWaig/o.jpg,$,2.0,23,47.731576373500005,-122.17419214549999,False
752,Himalayan Java Coffee,coffee,(425) 245-6731,https://s3-media2.fl.yelpcdn.com/bphoto/eVYxu3JvXosEFR40FmUj2w/o.jpg,$,4.5,23,47.831973100000006,-122.2689105,False
755,Convoy Coffee,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/kAITq6-s-pQDA3XaLTGlww/o.jpg,$$,4.5,23,47.60047120000001,-122.33132420000001,False
758,Third Ave Cafe,coffee,(206) 622-7778,https://s3-media4.fl.yelpcdn.com/bphoto/3N5K-TjCbwAl03hKxK7CKw/o.jpg,$,4.0,23,47.61202,-122.33993000000001,False
760,Sweet Shots,coffee,(425) 776-6076,https://s3-media2.fl.yelpcdn.com/bphoto/P9KH_r1Ov_xx3W6y8v9p9g/o.jpg,$,4.5,23,47.805409999999995,-122.32834,False
762,Jumpin' Jimmy's,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/Asg_0XgZYiZfkyLLmPAe2w/o.jpg,$,3.5,23,47.676190000000005,-122.37732,False
764,Starbucks,coffee,(425) 375-3059,https://s3-media1.fl.yelpcdn.com/bphoto/jQZwyZrgTV4YSA-poERdIg/o.jpg,$$,2.0,22,47.797552771199996,-122.2118346021,False
766,Starbucks,coffee,(206) 382-4624,https://s3-media3.fl.yelpcdn.com/bphoto/gUO6N5VaBixfX7KtRPVsqg/o.jpg,$$,3.5,22,47.6215222,-122.33833510000001,False
767,McDonald's,coffee,(206) 937-1361,https://s3-media3.fl.yelpcdn.com/bphoto/l9eVTgAp-ri0Nxf7tumLdA/o.jpg,$,2.0,22,47.5433,-122.38683999999999,False
768,Starbucks,coffee,(206) 721-1543,https://s3-media1.fl.yelpcdn.com/bphoto/0CNk2TvdkUvPeEuF06KEfw/o.jpg,$,3.0,22,47.5769538879,-122.29669189450001,False
769,McDonald's,coffee,(425) 485-5535,https://s3-media4.fl.yelpcdn.com/bphoto/krg6qpR6idEFkWM2dEqExg/o.jpg,$,2.5,22,47.7580091607,-122.2447000444,False
770,Whidbey Coffee - Mukilteo,coffee,(425) 347-5390,https://s3-media4.fl.yelpcdn.com/bphoto/e5TmA5MlFFxSOruuZA6Ixw/o.jpg,$,3.5,22,47.883379999999995,-122.28124,False
773,Diva Espresso,coffee,(206) 244-2909,https://s3-media4.fl.yelpcdn.com/bphoto/Glmwmed9zYzVFiXhmVUfOA/o.jpg,$,3.5,22,47.444197808599995,-122.30091006020001,False
774,Starbucks,coffee,(360) 668-5132,https://s3-media3.fl.yelpcdn.com/bphoto/WmJlwCflIMM5V0LF0G0cRg/o.jpg,$,2.5,22,47.8387047273,-122.1238524343,False
775,Urban City Brew,coffee,(360) 692-3994,https://s3-media1.fl.yelpcdn.com/bphoto/ixvMJ0NdYR-MVGziQOvBBA/o.jpg,$,4.5,22,47.7020797025,-122.65987065559999,False
776,Experience Tea,coffee,(206) 406-9838,https://s3-media1.fl.yelpcdn.com/bphoto/luxyVUcaDVsx6rH6Dr0eyA/o.jpg,$,4.5,22,47.53242,-122.03678000000001,False
777,Starbucks,coffee,(206) 522-6410,https://s3-media3.fl.yelpcdn.com/bphoto/c-9OXl3j3WfGTBMOOzQvYQ/o.jpg,$$,3.5,22,47.66451,-122.29883000000001,False
778,Starbucks,coffee,(425) 670-2616,https://s3-media4.fl.yelpcdn.com/bphoto/6cZKtn95Dv5uuvc0Z350og/o.jpg,$$,2.5,21,47.790820000000004,-122.36453999999999,False
779,Starbucks,coffee,(425) 453-3256,https://s3-media3.fl.yelpcdn.com/bphoto/dfsq2GyWZAsK-S1D2c3qCg/o.jpg,$$,2.5,21,47.620894621000005,-122.186260102,False
781,McDonald's,coffee,(425) 746-3432,https://s3-media3.fl.yelpcdn.com/bphoto/jrTspcRvrGZfmoStDnpc1w/o.jpg,$,2.0,21,47.622609999999995,-122.13302,False
782,McDonald's,coffee,(425) 432-2863,https://s3-media1.fl.yelpcdn.com/bphoto/4M7wtiy4IjkfeFkxoA0PnA/o.jpg,$,2.5,21,47.3931581,-122.0463632,False
784,Starbucks,coffee,(206) 443-5131,https://s3-media1.fl.yelpcdn.com/bphoto/Vrqc5mYg4BoMJFOkh0XZQw/o.jpg,$$,2.0,21,47.443762399200004,-122.3021430841,False
785,I-TEA,coffee,(425) 251-8988,https://s3-media3.fl.yelpcdn.com/bphoto/32z6pWcFq6J3sB10lI2Fqw/o.jpg,$,3.5,21,47.438697814899996,-122.22026824950001,False
786,Cedar River Espresso,coffee,(425) 430-1266,https://s3-media2.fl.yelpcdn.com/bphoto/7vw5Wpiqzni9Zba6yvivNA/o.jpg,$,4.0,21,47.4880775,-122.12211129999999,False
787,Moonshot Coffee,coffee,(206) 294-1617,https://s3-media4.fl.yelpcdn.com/bphoto/TVrQTOLJKKrHoZlHk4xcwQ/o.jpg,$,4.5,21,47.51665,-122.3548,False
788,Starbucks,coffee,(206) 782-2478,https://s3-media1.fl.yelpcdn.com/bphoto/U3H0ZZqkXjsx-GKBtOMvwQ/o.jpg,$$,3.0,21,47.68933,-122.34491000000001,False
790,Starbucks,coffee,(425) 869-1080,https://s3-media2.fl.yelpcdn.com/bphoto/BCdBR_UxDXURnktoW7gw3w/o.jpg,$$,3.5,21,47.681104312399995,-122.1258919577,False
791,Gourmet Latté,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/mVNo1F56nvp8r1-KvXyp4g/o.jpg,$,3.5,21,47.726788299999996,-122.3451962,False
792,Starbucks,coffee,(425) 787-2347,https://s3-media1.fl.yelpcdn.com/bphoto/fPHO3WtxDLDogV9oTi94IA/o.jpg,$,3.0,20,47.864461740500005,-122.2834381091,False
793,777 Cafe,coffee,(425) 451-0777,https://s3-media2.fl.yelpcdn.com/bphoto/13gKCBx2mISo_yV8S9hXAg/o.jpg,$,3.5,20,47.616890000000005,-122.19686000000002,False
794,Olympia Coffee,coffee,(206) 935-4306,https://s3-media4.fl.yelpcdn.com/bphoto/P6c1OlLXGURneEqrl0EwtA/o.jpg,$$,4.5,20,47.569351330500005,-122.3866651449,False
796,Pickled & Preserved Market and Deli,coffee,(206) 457-4258,https://s3-media4.fl.yelpcdn.com/bphoto/2XkzlH3d_OHFLCkwcr9o1g/o.jpg,$,4.5,20,47.466957,-122.34110700000001,False
797,Parnassus Cafe & Art Gallery,coffee,(206) 543-7033,https://s3-media3.fl.yelpcdn.com/bphoto/HO9FVsS9a4CHUb1mHTFeXQ/o.jpg,$,3.5,20,47.658089158500005,-122.306381464,False
798,Starbucks,coffee,(206) 230-8847,https://s3-media1.fl.yelpcdn.com/bphoto/-LkHPz-UTq_CRq9DYiHvDw/o.jpg,$,3.5,20,47.58639,-122.23521000000001,False
799,Starbucks,coffee,(206) 624-2561,https://s3-media2.fl.yelpcdn.com/bphoto/99RRpXp1OyAS_v4QtKuf_Q/o.jpg,$,3.5,20,47.59905,-122.33268999999999,False
800,McDonald's,coffee,(425) 255-5334,https://s3-media2.fl.yelpcdn.com/bphoto/DtmTZgRJ9R7BipZWNkYMiQ/o.jpg,$,1.5,20,47.4879181692,-122.1752180942,False
801,Portside Coffee Company,coffee,(206) 762-7509,https://s3-media1.fl.yelpcdn.com/bphoto/L599vW2ellLMQ2TCpDQDkQ/o.jpg,$,4.5,20,47.541759899999995,-122.34316000000001,False
803,McDonald's,coffee,(425) 778-3343,https://s3-media2.fl.yelpcdn.com/bphoto/_mAmaq1tvqRuM9hyAlBIlA/o.jpg,$,2.0,20,47.7912,-122.36912,False
804,Starbucks,coffee,(206) 467-5103,https://s3-media3.fl.yelpcdn.com/bphoto/DnQy_DKBZV1JnJpMhKGJsQ/o.jpg,$,4.0,19,47.615748,-122.33691699999999,False
805,Ladybug Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/NsSzByi6L88gqk2p4zEHzQ/o.jpg,,2.5,19,47.577507018999995,-122.3295669556,False
809,7-Eleven,coffee,(206) 623-0413,https://s3-media4.fl.yelpcdn.com/bphoto/qLZgSTA3VczKROKEkUa9mw/o.jpg,$,2.5,19,47.616073895,-122.33578368090001,False
810,Starbucks,coffee,(206) 720-4803,https://s3-media3.fl.yelpcdn.com/bphoto/p6jVRFxCeHlR3pQUaHJdSg/o.jpg,$$,4.0,19,47.60235,-122.28536000000001,False
811,Starbucks,coffee,(360) 794-5808,https://s3-media1.fl.yelpcdn.com/bphoto/7ipMb1_Ov9Rl_TIaDyb3bQ/o.jpg,$$,2.5,19,47.861789844499995,-121.97990523780001,False
812,Vinaccio Coffee,coffee,(425) 327-1339,https://s3-media1.fl.yelpcdn.com/bphoto/peFNwt-k73IltsF4dT77Bw/o.jpg,$$,4.5,19,47.8639474,-121.97517920000001,False
814,7-Eleven,coffee,(206) 935-1477,https://s3-media4.fl.yelpcdn.com/bphoto/DsIT0NHj44pI5cKuIvfxXg/o.jpg,$$,2.0,18,47.56428820000001,-122.375851,False
815,Bizzy Bean Espresso,coffee,(253) 266-3979,https://s3-media3.fl.yelpcdn.com/bphoto/o4EaQunn5KbxrZITiGb0ig/o.jpg,$,5.0,18,47.386809899999996,-122.29687,False
816,McDonald's,coffee,(425) 868-5723,https://s3-media4.fl.yelpcdn.com/bphoto/Pz_qnZ33PoKMMtA9bOPVAg/o.jpg,$,2.0,18,47.6149113847,-122.03612744809999,False
817,Kung Fu Tea,coffee,(206) 743-8471,https://s3-media2.fl.yelpcdn.com/bphoto/A6jYFB_WDAAcYrMpEZxoAw/o.jpg,,3.0,18,47.45813,-122.25599,False
818,Ebar,coffee,(206) 315-5713,https://s3-media3.fl.yelpcdn.com/bphoto/fJCfhbB_lma1qM04o-c0sQ/o.jpg,$$,3.5,18,47.706075,-122.32604199999999,False
819,@ The Peak Cafe,coffee,(206) 682-2749,https://s3-media2.fl.yelpcdn.com/bphoto/6OOUDlskkfs_D0Ls-2KR_g/o.jpg,$,3.5,18,47.60564,-122.32148000000001,False
820,McDonald's,coffee,(360) 697-2300,https://s3-media1.fl.yelpcdn.com/bphoto/RD38z030vwZk8hiJ2ezNIA/o.jpg,$,2.5,18,47.74934337,-122.6551309868,False
